,SiO2,B2O3,Al2O3,MgO,CaO,BaO,Li2O,Na2O,K2O,ZnO,SrO,PbO,Y2O3,La2O3,TiO2,GeO2,ZrO2,P2O5,nd
159,0.2128,0.2262,0.0,0.0,0.0,0.0,0.1198,0.0,0.0,0.2237,0.0,0.0,0.0634,0.1213,0.0,0.0,0.0233,0.0,1.77302
160,0.0984,0.5947,0.0,0.0,0.0,0.0,0.0916,0.0,0.0,0.0,0.0,0.0,0.1067,0.1086,0.0,0.0,0.0,0.0,1.7
161,0.7661,0.0,0.0065,0.0,0.0591,0.0,0.0,0.0769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0914,0.0,1.55
162,0.0,0.03,0.14,0.12,0.0,0.0,0.03,0.03,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,1.52109
163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,1.67812
164,0.0,0.0,0.1616,0.2172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6043999999999999,1.5
165,0.7226,0.0821,0.043,0.0,0.0,0.0,0.0404,0.0379,0.0337,0.0117,0.0,0.0,0.0,0.0,0.0286,0.0,0.0,0.0,1.515
166,0.5191,0.0487,0.0399,0.0168,0.0,0.1273,0.2269,0.0,0.0,0.0166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.626
167,0.6794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0446,0.0,0.0,0.276,0.0,0.0,0.0,0.0,0.0,0.0,1.683
168,0.443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.081,0.0,0.0,0.466,0.0,0.0,0.0,0.0,0.0,0.0,1.627
169,0.4514,0.1948,0.0089,0.0,0.0161,0.2949,0.0,0.0,0.0,0.0333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.612
170,0.203,0.0,0.301,0.0,0.496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6393
171,0.0,0.0,0.02,0.0,0.0401,0.0525,0.0,0.1213,0.0,0.3694,0.0,0.0,0.0,0.0069,0.0,0.0,0.0,0.3887,1.58
172,0.6,0.0,0.1,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.574
173,0.5710000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.143,0.0,0.0,0.0,0.286,0.0,0.0,0.0,0.0,0.0,0.0,1.718
174,0.0,0.0785,0.0054,0.1166,0.1471,0.2866,0.0584999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3026,1.619
175,0.7075,0.06,0.0538,0.0034999999999999,0.0008,0.0,0.0,0.159,0.0054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1.5
176,0.1375,0.1886,0.0,0.0,0.0,0.1398,0.0,0.0,0.0,0.079,0.0,0.0,0.0,0.102,0.2822,0.0,0.0571,0.0,1.928
177,0.6551,0.0,0.0,0.0,0.1066,0.0,0.01,0.1015,0.0149,0.0,0.0,0.0,0.0,0.0,0.1115,0.0,0.0,0.0,1.601
178,0.6419,0.0584999999999999,0.0153,0.0,0.0,0.0,0.0839,0.0506,0.0253,0.0,0.0,0.0,0.0,0.0,0.1193,0.0,0.005,0.0,1.599
179,0.9338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.468
180,0.1368,0.2274,0.0,0.0,0.0,0.0993,0.0,0.0,0.0,0.1054,0.0,0.0,0.0,0.1428,0.2194,0.0,0.0647,0.0,1.902
181,0.7056,0.0,0.0187,0.0412,0.0791,0.0,0.0213,0.1325,6.318e-05,0.0,0.0,0.0,0.0,0.0,7.451e-05,0.0,0.0,0.0,1.5228
182,0.5918,0.066,0.0103,0.0,0.0358,0.1696,0.0,0.0154,0.0264,0.0,0.0,0.0698,0.0,0.0,0.0108,0.0,0.0,0.0,1.6393
183,0.0,0.0192,0.0203,0.0,0.0326,0.1826,0.0,0.1277,0.0,0.1376,0.047,0.0,0.0,0.0,0.0,0.0,0.0,0.4236,1.59
184,0.0,0.0187,0.0187,0.0373,0.0373,0.3582,0.0746,0.0,0.0,0.0746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3731,1.61
185,0.4277,0.2685,0.0229,0.0,0.0556,0.0254,0.1225,0.0,0.0,0.0,0.0226,0.0,0.0,0.0458999999999999,0.0,0.0,0.0,0.0,1.61
186,0.3368,0.111,0.0268,0.0,0.0612,0.1675,0.0983,0.0,0.0,0.0667,0.0117,0.0,0.0,0.0,0.0857,0.0,0.034,0.0,1.704
187,0.1387,0.2306,0.0,0.0,0.0,0.1271,0.0,0.0,0.0,0.0572,0.0,0.0,0.0,0.1418,0.2348,0.0,0.0655999999999999,0.0,1.902
188,0.5975,0.0,0.0,0.0,0.0,0.0139999999999999,0.024,0.0,0.1433,0.0,0.0,0.0,0.0,0.0,0.1978,0.0,0.0175,0.0,1.6313
189,0.8081,0.0,0.0,0.0,0.0348,0.0,0.0,0.1571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.494
190,0.3990999999999999,0.201,0.0324,0.1011,0.0113,0.066,0.1809,0.0,0.0,0.0,0.0,0.0,0.0,0.0064,0.0,0.0,0.0,0.0,1.586
191,0.45,0.0,0.0,0.0,0.1,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,1.58
192,0.0,0.0,0.1578999999999999,0.1504,0.0,0.0099,0.0,0.1086999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5723,1.5175
193,0.6164000000000001,0.0363,0.0279,0.0157,0.1242,0.0,0.0,0.1123,0.0672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.547
194,0.0,0.1621999999999999,0.0048,0.0,0.1848999999999999,0.1967,0.0865,0.0,0.0,0.0792,0.0,0.0,0.0173,0.0,0.0,0.0,0.0,0.268,1.6208645
195,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.77
196,0.0,0.0069999999999999,0.0335,0.0,0.1131,0.0191,0.0131,0.0567,0.0414,0.4136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3025,1.5861
197,0.5212,0.0,0.0,0.0,0.0,0.0,0.0,0.0105,0.0069,0.0,0.0,0.4063,0.0,0.0,0.0,0.0,0.0529,0.0,1.882
198,0.6792,0.0,0.0,0.0,0.2677,0.0,0.0,0.053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.553
199,0.0,0.0,0.0141999999999999,0.0,0.0,0.0107,0.0,0.3994,0.0276,0.0,0.0279,0.0,0.0,0.0,0.1893,0.0,0.0,0.3237,1.6198
200,0.0,0.0422,0.004,0.1404,0.0978,0.2936,0.0922,0.0,0.0,0.0167,0.0,0.0,0.0,0.0042,0.0,0.0,0.0,0.3087,1.62087
201,0.5824,0.0,0.0425,0.0,0.0,0.0,0.2763,0.0158,0.0717,0.0,0.0,0.0108,0.0,0.0,0.0,0.0,0.0,0.0,1.518
202,0.5,0.0,0.0,0.478,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.582
203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.607
204,0.1131,0.5693,0.0089,0.0,0.0,0.0,0.0076,0.0,0.0,0.0904,0.0,0.0,0.0,0.1582,0.0,0.0,0.0506,0.0,1.73
205,0.5611,0.0,0.0,0.0,0.0,0.0,0.0382,0.2254,0.0398,0.0,0.0,0.0,0.0,0.0,0.1351,0.0,0.0,0.0,1.5976
206,0.7001000000000001,0.0,0.0136,0.0,0.0,0.0138,0.0,0.0673,0.1329,0.0488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0233,1.512
207,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,1.9
208,0.593,0.0,0.0198,0.0,0.0,0.0,0.0,0.0181,0.0107,0.0,0.0,0.304,0.0,0.0,0.0534,0.0,0.0,0.0,1.762
209,0.6645000000000001,0.1325,0.0392,0.0,0.0,0.0,0.0174,0.0632,0.0260999999999999,0.0,0.0,0.0,0.0,0.0,0.0458,0.0,0.0,0.0,1.521
210,0.737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.263,0.0,0.0,0.0,0.0,0.0,0.0,1.732
211,0.4615,0.1991,0.0091,0.0,0.0163999999999999,0.3014,0.0,0.0,0.0,0.0,0.0,0.0124,0.0,0.0,0.0,0.0,0.0,0.0,1.639
212,0.0,0.036,0.1723,0.0,0.0,0.0,0.0,0.0,0.1597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6276,1.515
213,0.539,0.0,0.0,0.0,0.0,0.0,0.0,0.0086,0.0085,0.0,0.0,0.4418999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.8462
214,0.1701,0.1468,0.0,0.0,0.0819999999999999,0.1659,0.0,0.0,0.0,0.0628,0.0,0.1144999999999999,0.0,0.0015,0.2559,0.0,0.0,0.0,1.923
215,0.148,0.252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67
216,0.0816,0.5985,0.012,0.0,0.0,0.0639,0.0,0.0,0.0,0.0,0.0237,0.0,0.0109,0.1542,0.0,0.0,0.0497,0.0,1.74
217,0.0673,0.4799,0.0,0.0,0.0,0.0263,0.0,0.0,0.0,0.1617,0.0,0.0,0.0,0.0931,0.114,0.0,0.0575,0.0,1.772
218,0.4822,0.0,0.0086,0.0,0.0,0.0,0.0882,0.1416,0.0372,0.0,0.0,0.1651999999999999,0.0,0.0,0.0769,0.0,0.0,0.0,1.641
219,0.47,0.0,0.0405,0.0,0.0,0.0,0.0461,0.2001,0.0219,0.0,0.0,0.0,0.0,0.0,0.1294,0.079,0.0,0.0,1.6133
220,0.0,0.0,0.1015,0.0,0.2339999999999999,0.0,0.2808,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.3777,1.537
221,0.5807,0.0,0.0408,0.0,0.0876,0.1423,0.0,0.0,0.0,0.0,0.0394,0.0,0.0,0.0153,0.073,0.0,0.0203,0.0,1.66
222,0.0599,0.5724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0553,0.0,0.0,0.078,0.1499,0.0,0.0,0.0709,0.0,1.759
223,0.5738000000000001,0.0765,0.0,0.0,0.0,0.0,0.1103,0.0204,0.0861,0.0,0.0,0.0,0.0,0.0,0.0968,0.0,0.0359,0.0,1.606
224,0.629,0.0084,0.0,0.0394,0.0402,0.0,0.1602,0.0530999999999999,0.0014,0.0204,0.0,0.0,0.0,0.0,0.0289999999999999,0.0,0.0,0.0,1.567
225,0.7386,0.1376,0.0134,0.0,0.0218,0.0081,0.0,0.0805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5034
226,0.0,0.5,0.1,0.225,0.0,0.075,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5663
227,0.0,0.5982999999999999,0.0,0.0,0.0,0.3104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0913,0.0,0.0,0.0,0.0,1.69
228,0.5468000000000001,0.09,0.0233,0.0,0.0,0.2176,0.0,0.0,0.0,0.0884,0.0,0.0,0.0,0.0,0.0159,0.0,0.0172,0.0,1.62226
229,0.5321,0.1045,0.04,0.0,0.0428,0.109,0.0,0.0,0.0,0.0305,0.0864,0.0,0.0,0.0,0.02,0.0,0.0234,0.0113,1.628
230,0.0,0.0,0.0204999999999999,0.0,0.093,0.0224,0.0349,0.0421,0.0,0.3843999999999999,0.0101,0.0,0.0,0.0,0.0,0.0,0.0,0.3821,1.59582
231,0.4209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2014999999999999,0.0,0.0,0.0,0.0,0.0,0.3776,0.0,0.0,0.0,1.74
232,0.449,0.0907,0.0506,0.0,0.2559,0.0,0.1537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.595
233,0.2628,0.1972,0.0155,0.0,0.093,0.0,0.1654,0.0332,0.0,0.1552,0.0,0.0,0.0,0.0113999999999999,0.0387,0.0,0.01,0.0,1.67
234,0.7254,0.0,0.0013,0.0558,0.0769,0.0,0.0,0.1162,0.0136,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,1.516
235,0.3898,0.2642,0.0086,0.0435,0.0924,0.0376,0.0757,0.0165,0.0,0.0368,0.0,0.0,0.0,0.0341,0.0,0.0,0.0,0.0,1.63
236,0.0518,0.435,0.0122,0.0,0.0163,0.0,0.0,0.0,0.0,0.1939,0.0,0.0,0.0,0.153,0.0872,0.0,0.0506,0.0,1.80684
237,0.563,0.1577,0.0741,0.1169,0.0553,0.0202,0.0,0.0026,0.001,0.0,0.0081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52
238,0.4811,0.121,0.0756,0.0,0.0,0.0,0.0263,0.0088,0.0,0.0,0.0,0.2011,0.0,0.0177,0.0565,0.0,0.0098,0.0,1.736
239,0.6840999999999999,0.0569,0.1398,0.038,0.0149,0.0227,0.0,0.0,0.0,0.0085,0.0268,0.0,0.0,0.0,0.0044,0.0,0.0,0.0,1.524
240,0.7663,0.2056,0.0061,0.0,0.0,0.0,0.0104,0.005,0.0066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.464
241,0.845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054,0.0,0.1009999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.506
242,0.635,0.0,0.048,0.0,0.0,0.0,0.317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.536
243,0.5179,0.0182,0.0248,0.0,0.0,0.0,0.0,0.0198,0.0219,0.0,0.0,0.3913,0.0,0.0,0.0,0.0,0.0,0.0,1.79
244,0.0,0.0387,0.0246,0.1132,0.0832,0.2889,0.0899,0.0,0.0,0.0289999999999999,0.0,0.0,0.0,0.0074,0.0,0.0,0.0,0.3249,1.61832
245,0.223,0.178,0.0,0.0,0.0,0.0,0.0,0.0,0.154,0.0,0.0,0.0,0.0,0.0,0.0,0.445,0.0,0.0,1.547
246,0.2657,0.1105,0.0,0.1164,0.2949,0.0,0.0327,0.0327,0.0329,0.0,0.0,0.0,0.0,0.0126,0.0532,0.0,0.0331,0.0,1.7
247,0.5985,0.0,0.0132,0.0,0.0,0.0,0.0,0.0181,0.0118999999999999,0.0,0.0,0.3037,0.0,0.0,0.0519,0.0,0.0,0.0,1.7618
248,0.1532,0.5003,0.0263,0.0,0.2641,0.0,0.0103,0.0,0.0,0.0,0.0,0.0,0.0,0.0455,0.0,0.0,0.0,0.0,1.63
249,0.0,0.0716,0.159,0.0,0.0,0.0,0.0,0.0,0.1456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6151,1.516
250,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.61
251,0.8294,0.09,0.0429,0.0,0.0,0.0069999999999999,0.0,0.0306999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.483
252,0.6694,0.0,0.0,0.0,0.1139,0.0,0.0,0.1545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0622,0.0,1.5606
253,0.5283,0.0819,0.0934,0.0738,0.1902,0.0,0.0,0.0208,0.0036,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,1.5575
254,0.5516,0.0,0.0,0.0721,0.2074,0.0,0.0,0.1689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.56
255,0.07,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,1.514
256,0.5,0.0,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.577
257,0.4599,0.0,0.0,0.0,0.0273,0.0701,0.0,0.1115,0.0571,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0124,0.0,1.753
258,0.4865,0.0,0.0,0.0,0.0122,0.0337,0.0,0.1826,0.0378,0.0,0.0,0.0,0.0,0.0,0.247,0.0,0.0,0.0,1.68719
259,0.6484000000000001,0.032,0.0856,0.0318,0.0317,0.0426,0.0,0.0,0.0,0.1264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.548
260,0.65,0.0,0.1512,0.0,0.0,0.051,0.0724,0.0754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.528
261,0.2262,0.3427,0.0,0.0,0.1115,0.0,0.1817,0.0,0.0,0.0182,0.0857,0.0,0.0122,0.0,0.0,0.0,0.0182,0.0,1.62329
262,0.3732999999999999,0.1424,0.0177,0.0,0.1125,0.1986,0.0,0.0044,0.0,0.0376,0.0,0.0444,0.0,0.0,0.0665,0.0,0.0,0.0,1.7015
263,0.6838,0.1266,0.0179,0.0,0.0,0.0,0.0,0.0474,0.0374,0.0867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.51
264,0.52,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.649
265,0.62,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.611
266,0.4,0.0,0.0,0.0,0.0,0.15,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.634
267,0.5065,0.0716,0.0,0.0843,0.0675,0.0,0.2233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0268,0.0,0.0,0.0,1.593
268,0.7000000000000001,0.0,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.50334
269,0.5700000000000001,0.0,0.0,0.16,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.522
270,0.0497,0.0398,0.0,0.2485,0.0,0.0,0.0327999999999999,0.0666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5567000000000001,1.52
271,0.1195,0.3896,0.0,0.0,0.1422,0.0,0.1815,0.0,0.0,0.0392,0.0154,0.0,0.0283,0.0514,0.0,0.0,0.0324,0.0,1.68
272,0.6,0.0,0.15,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.535
273,0.0756,0.6413,0.0,0.0,0.0263,0.0,0.0123,0.0,0.0,0.0,0.0,0.0,0.0815,0.1559,0.0,0.0,0.0,0.0,1.725
274,0.0,0.0,0.0,0.0,0.0542,0.0661,0.0,0.1634,0.0,0.3982,0.0,0.0,0.0,0.0031,0.0,0.0,0.0,0.314,1.58
275,0.0255,0.4702,0.0,0.0,0.0,0.0871,0.1792,0.0,0.0,0.1755,0.0,0.0,0.0136,0.0345,0.0,0.0,0.0069,0.0,1.6669
276,0.1692,0.3506,0.0,0.0,0.1451,0.0,0.1089,0.0,0.0,0.1349,0.0,0.0,0.0,0.0649,0.0,0.0,0.0264,0.0,1.68984
277,0.0,0.0,0.1184,0.1201,0.0,0.0,0.126,0.0,0.0,0.0,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.6133,1.525
278,0.807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.147,0.0,0.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.503
279,0.0,0.0,0.0822,0.1638,0.0,0.0,0.4431,0.0,0.0,0.0,0.0,0.0,0.0,0.0008,0.0,0.0,0.0,0.3059,1.533
280,0.4523,0.2231,0.0063,0.0,0.0,0.0,0.1516,0.0,0.0,0.0239,0.1424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5834
281,0.6121,0.0,0.1144,0.0644,0.0,0.0,0.1941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.55
282,0.0835,0.6431,0.0,0.0,0.0,0.0141999999999999,0.0,0.0052,0.0023,0.1072,0.0,0.0,0.0,0.1273,0.0,0.0,0.0,0.0,1.695
283,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.214,0.0,0.106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.523
284,0.0,0.0,0.0168,0.0,0.0,0.0,0.0635,0.3492,0.0474,0.0,0.0092,0.0128,0.0,0.0,0.1711,0.0,0.0,0.3229999999999999,1.6212
285,0.6228,0.1037,0.0835,0.0,0.0,0.0,0.1636,0.0216,0.0,0.0,0.0034999999999999,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,1.524
286,0.5674,0.0,0.0,0.0,0.0,0.0042,0.0197,0.0795,0.0494,0.2434,0.0,0.0,0.0,0.0124,0.0,0.0,0.0222,0.0,1.58825
287,0.6229,0.1913,0.0559,0.0,0.0,0.0,0.0530999999999999,0.0,0.0572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.492
288,0.5063000000000001,0.1997,0.034,0.0,0.0,0.255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.603
289,0.4565,0.2822,0.0399,0.0,0.0,0.0,0.0,0.0874,0.0216,0.1124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52981
290,0.6245,0.0431,0.0,0.0,0.0401,0.088,0.0,0.1211,0.0477,0.0184,0.0,0.0033,0.0,0.0138,0.0,0.0,0.0,0.0,1.568
291,0.0426999999999999,0.5733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0787,0.0,0.0,0.0624,0.1623,0.0,0.0,0.0687,0.0,1.77153
292,0.0,0.0,0.0,0.0,0.0266,0.2248,0.0691,0.069,0.0464,0.1479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4053,1.5814
293,0.111,0.3393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.308,0.0,0.0,0.0,0.1348,0.0791,0.0,0.0274,0.0,1.804
294,0.56,0.3,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.509
295,0.0,0.0,0.0,0.0,0.0,0.0,0.0689,0.0807,0.05,0.4498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3506,1.562
296,0.1845,0.3296,0.0,0.0,0.1432,0.0,0.1281,0.0,0.0,0.1315,0.0,0.0,0.0,0.0465,0.0,0.0,0.0366,0.0,1.66228
297,0.7000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1.564
298,0.4743,0.1278999999999999,0.0524,0.0,0.1376,0.0,0.1987,0.0,0.0,0.0,0.0,0.0,0.0,0.0091,0.0,0.0,0.0,0.0,1.58641
299,0.7256999999999999,0.0,0.0442,0.0143,0.0,0.0,0.1856,0.0,0.0061,0.0056999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0103,0.0077,1.5214
300,0.0,0.0,0.06,0.0,0.0,0.14,0.0,0.0,0.165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,1.538
301,0.3235,0.276,0.0245,0.0,0.104,0.02,0.177,0.0,0.0,0.035,0.0,0.0,0.01,0.022,0.0,0.0,0.008,0.0,1.62
302,0.355,0.305,0.005,0.045,0.04,0.04,0.11,0.0,0.0,0.0,0.06,0.0,0.0,0.02,0.0,0.0,0.0,0.0,1.62104
303,0.4421,0.0,0.0,0.0,0.4209,0.0,0.0,0.1369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.607
304,0.0,0.0,0.1128,0.0,0.0,0.1324,0.0,0.0,0.1471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5884,1.536
305,0.4008,0.147,0.0649,0.0,0.1717,0.0,0.2014999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0092,0.0,0.0,0.0049,0.0,1.58922
306,0.6833,0.0279,0.0,0.0152,0.0593,0.0,0.0,0.1832,0.0139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5155
307,0.0,0.0591,0.0224,0.0,0.1794,0.0,0.0612,0.0,0.0971,0.3036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2772,1.57754
308,0.0,0.0,0.1184,0.0,0.0,0.0,0.156,0.0,0.0901,0.0,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.6133,1.526
309,0.0297,0.0,0.0875,0.0,0.0,0.0,0.2437,0.0,0.0,0.0,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.6171,1.53
310,0.106,0.263,0.0156,0.0,0.3336,0.0,0.0,0.0,0.0,0.0,0.0154,0.0,0.0,0.0366,0.1644,0.0,0.0646,0.0,1.79
311,0.0224,0.142,0.0802,0.0669,0.125,0.0105,0.009,0.1565,0.0258,0.0718,0.0,0.0,0.0,0.0,0.0,0.0,0.0146,0.2753,1.56211
312,0.4983,0.0675,0.0115,0.0583,0.0733,0.0134,0.1671,0.0474,0.0094,0.0,0.0538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5721
313,0.6215999999999999,0.1157,0.0619,0.0,0.0,0.0,0.1236999999999999,0.0222,0.0339,0.0206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.521
314,0.7299,0.0,0.0,0.0,0.0339,0.0,0.0,0.2362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.506
315,0.0,0.1,0.105,0.207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5750000000000001,1.5077
316,0.6508,0.0,0.1519,0.0,0.0,0.0,0.0735,0.0781,0.0,0.0,0.0457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.522
317,0.0733,0.0,0.0775,0.0,0.0,0.0,0.0,0.0,0.4018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4429,1.4878
318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8124,0.1876,0.0,0.0,0.0,0.0,2.1
319,0.0,0.0667,0.0252,0.0,0.0871,0.3265999999999999,0.1063,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0,0.3751,1.61
320,0.85,0.05,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.487
321,0.6051,0.1086,0.0085,0.0576999999999999,0.083,0.0,0.0778,0.0469,0.0123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.526
322,0.75,0.083,0.0,0.0,0.0,0.0,0.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.509
