,SiO2,B2O3,Al2O3,MgO,CaO,BaO,Li2O,Na2O,K2O,ZnO,SrO,PbO,La2O3,TiO2,GeO2,ZrO2,P2O5,nC
707,0.53,0.03,0.0,0.08,0.0,0.06,0.095,0.09,0.0,0.02,0.06,0.0,0.0,0.035,0.0,0.0,0.0,1.598
708,0.53,0.03,0.0,0.07,0.0,0.06,0.095,0.09,0.0,0.03,0.06,0.0,0.0,0.035,0.0,0.0,0.0,1.599
709,0.53,0.03,0.0,0.05,0.0,0.06,0.095,0.09,0.0,0.05,0.06,0.0,0.0,0.035,0.0,0.0,0.0,1.601
710,0.53,0.03,0.0,0.01,0.0,0.06,0.095,0.09,0.0,0.09,0.06,0.0,0.0,0.035,0.0,0.0,0.0,1.605
711,0.7138,0.0347,0.023700000000000002,0.045,0.0765,0.0,0.0,0.1063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.507
712,0.7061000000000001,0.0351,0.024,0.0454,0.0926,0.0,0.0,0.0788,0.013000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,1.513
713,0.595,0.0,0.040999999999999995,0.0,0.08800000000000001,0.142,0.0,0.0,0.0,0.0,0.047,0.0,0.015,0.052000000000000005,0.0,0.02,0.0,1.638
714,0.6,0.0,0.040999999999999995,0.0,0.08800000000000001,0.14300000000000002,0.0,0.0,0.0,0.0,0.048,0.0,0.018000000000000002,0.042,0.0,0.02,0.0,1.637
715,0.5967,0.0,0.049,0.0,0.08810000000000001,0.14220000000000002,0.0,0.0,0.0,0.0,0.047,0.0,0.015,0.042,0.0,0.02,0.0,1.632
716,0.614,0.0,0.040999999999999995,0.0,0.073,0.14300000000000002,0.0,0.0,0.0,0.0,0.048,0.0,0.015,0.032,0.0,0.034,0.0,1.631
717,0.5967,0.0,0.049,0.0,0.08810000000000001,0.14220000000000002,0.0,0.0,0.0,0.0,0.047,0.0,0.015,0.042,0.0,0.02,0.0,1.636
718,0.5657,0.0,0.0654,0.0,0.1545,0.0,0.0,0.0,0.0,0.131,0.0,0.0,0.0,0.0834,0.0,0.0,0.0,1.6284
719,0.563,0.0,0.0858,0.0,0.1471,0.0,0.0,0.0,0.0,0.1261,0.0,0.0,0.0,0.078,0.0,0.0,0.0,1.6223
720,0.5595,0.0,0.060700000000000004,0.0,0.1461,0.0,0.0,0.0,0.0,0.1562,0.0,0.0,0.0,0.0775,0.0,0.0,0.0,1.6303
721,0.5362,0.0,0.0708,0.0,0.16460000000000002,0.0,0.0,0.0,0.0,0.1381,0.0,0.0,0.0,0.09029999999999999,0.0,0.0,0.0,1.6432
722,0.5506000000000001,0.0,0.08320000000000001,0.0,0.1868,0.0,0.0,0.0,0.0,0.08990000000000001,0.0,0.0,0.0,0.0895,0.0,0.0,0.0,1.6316
723,0.5394,0.0,0.0815,0.0,0.1597,0.0,0.04360000000000001,0.0,0.0,0.08810000000000001,0.0,0.0,0.0,0.0877,0.0,0.0,0.0,1.6319
724,0.5422,0.0,0.0883,0.0,0.1489,0.0,0.0438,0.0,0.0,0.0805,0.0,0.0,0.0,0.09630000000000001,0.0,0.0,0.0,1.6322
725,0.5518,0.0,0.0599,0.0,0.1883,0.0,0.0,0.0,0.0,0.1236,0.0,0.0,0.0,0.0764,0.0,0.0,0.0,1.633
726,0.5797,0.0,0.071,0.0,0.1201,0.0,0.0,0.0,0.0,0.1386,0.0,0.0,0.0,0.0906,0.0,0.0,0.0,1.6226
727,0.5506000000000001,0.0,0.08320000000000001,0.0,0.1868,0.0,0.0,0.0,0.0,0.08779999999999999,0.0,0.0,0.0,0.0916,0.0,0.0,0.0,1.6316
728,0.5084000000000001,0.054900000000000004,0.037000000000000005,0.1139,0.04,0.1309,0.0,0.0,0.0,0.0,0.0579,0.0,0.0,0.038,0.0,0.019,0.0,1.83
729,0.254,0.34159999999999996,0.19090000000000001,0.0362,0.0373,0.0,0.0344,0.0,0.0524,0.0,0.024700000000000003,0.0,0.0,0.0,0.0,0.0103,0.0,1.548454
730,0.452,0.2701,0.031200000000000002,0.052000000000000005,0.0,0.0919,0.043,0.0,0.0449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.557029
731,0.6899,0.0,0.0348,0.024700000000000003,0.12,0.0,0.0,0.0704,0.0298,0.0,0.0,0.0,0.0,0.0304,0.0,0.0,0.0,1.531
732,0.598,0.0,0.0736,0.0388,0.23399999999999999,0.0,0.0,0.005,0.0,0.0115,0.0,0.0,0.0,0.0391,0.0,0.0,0.0,1.582
733,0.6507,0.0501,0.0497,0.05,0.17,0.0,0.0,0.029500000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.53
734,0.6505,0.050300000000000004,0.05,0.0396,0.1699,0.0,0.0,0.029700000000000004,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,1.531
735,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4565
736,0.2586,0.33280000000000004,0.1943,0.0169,0.0253,0.0253,0.0349,0.0,0.0534,0.0,0.0325,0.0,0.0,0.0,0.0,0.01,0.0,1.547967
737,0.5718,0.0,0.07,0.0,0.16280000000000003,0.0,0.0,0.0,0.0,0.106,0.0,0.0,0.0,0.0894,0.0,0.0,0.0,1.6265
738,0.588,0.0,0.41200000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.54958
739,0.611,0.0,0.389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.54467
740,0.66,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.53312
741,0.0,0.0,0.0,0.0,0.0,0.29850000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1493,0.5472,0.0,0.0,1.82592
742,0.0,0.0,0.0,0.0,0.3059,0.0,0.0,0.1959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4978,1.5169
743,0.0,0.0,0.0,0.0,0.23809999999999998,0.0,0.0,0.1991,0.0,0.0,0.069,0.0,0.0,0.0,0.0,0.0,0.4933,1.5204
744,0.0,0.0,0.0,0.0,0.1549,0.0,0.0,0.19190000000000002,0.0,0.0,0.1569,0.0,0.0,0.0,0.0,0.0,0.49590000000000006,1.5234
745,0.0,0.0,0.0,0.0,0.0789,0.0,0.0,0.1967,0.0,0.0,0.22469999999999998,0.0,0.0,0.0,0.0,0.0,0.49920000000000003,1.5252
746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2029,0.0,0.0,0.2979,0.0,0.0,0.0,0.0,0.0,0.4988,1.5275
747,0.0,0.0,0.0,0.0,0.30210000000000004,0.0,0.0,0.18510000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5123,1.5176
748,0.0,0.0,0.0,0.0,0.2261,0.0,0.0,0.1852,0.0,0.0,0.07200000000000001,0.0,0.0,0.0,0.0,0.0,0.5162,1.5206
749,0.0,0.0,0.0,0.0,0.1561,0.0,0.0,0.1841,0.0,0.0,0.1421,0.0,0.0,0.0,0.0,0.0,0.5173,1.5233
750,0.0,0.0,0.0,0.0,0.075,0.0,0.0,0.1821,0.0,0.0,0.22510000000000002,0.0,0.0,0.0,0.0,0.0,0.5171,1.5259
751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18670000000000003,0.0,0.0,0.2965,0.0,0.0,0.0,0.0,0.0,0.5162,1.5282
752,0.0,0.0,0.2911,0.0,0.0,0.0,0.0242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6837000000000001,1.5268
753,0.5,0.0,0.1,0.11,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.607
754,0.51,0.0,0.11,0.22,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.586
755,0.5,0.0,0.12,0.13,0.05,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.595
756,0.5,0.0,0.12,0.16,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.01,0.01,0.0,0.01,0.0,1.62
757,0.47000000000000003,0.0,0.12,0.18,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.03,1.585
