,SiO2,B2O3,Al2O3,MgO,CaO,BaO,Li2O,Na2O,K2O,ZnO,SrO,PbO,La2O3,TiO2,GeO2,ZrO2,P2O5,nF
760,0.5518,0.0,0.0599,0.0,0.1883,0.0,0.0,0.0,0.0,0.1236,0.0,0.0,0.0,0.0764,0.0,0.0,0.0,1.6477
761,0.5797,0.0,0.071,0.0,0.1201,0.0,0.0,0.0,0.0,0.1386,0.0,0.0,0.0,0.0906,0.0,0.0,0.0,1.6385
762,0.5422,0.0,0.0883,0.0,0.1489,0.0,0.0438,0.0,0.0,0.0805,0.0,0.0,0.0,0.09630000000000001,0.0,0.0,0.0,1.6469
763,0.5506000000000001,0.0,0.08320000000000001,0.0,0.1868,0.0,0.0,0.0,0.0,0.08779999999999999,0.0,0.0,0.0,0.0916,0.0,0.0,0.0,1.6457
764,0.254,0.34159999999999996,0.19090000000000001,0.0362,0.0373,0.0,0.0344,0.0,0.0524,0.0,0.024700000000000003,0.0,0.0,0.0,0.0,0.0103,0.0,1.558603
765,0.452,0.2701,0.031200000000000002,0.052000000000000005,0.0,0.0919,0.043,0.0,0.0449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.566582
766,0.6899,0.0,0.0348,0.024700000000000003,0.12,0.0,0.0,0.0704,0.0298,0.0,0.0,0.0,0.0,0.0304,0.0,0.0,0.0,1.541
767,0.598,0.0,0.0736,0.0388,0.23399999999999999,0.0,0.0,0.005,0.0,0.0115,0.0,0.0,0.0,0.0391,0.0,0.0,0.0,1.593
768,0.6507,0.0501,0.0497,0.05,0.17,0.0,0.0,0.029500000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.539
769,0.6505,0.050300000000000004,0.05,0.0396,0.1699,0.0,0.0,0.029700000000000004,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,1.541
770,0.2586,0.33280000000000004,0.1943,0.0169,0.0253,0.0253,0.0349,0.0,0.0534,0.0,0.0325,0.0,0.0,0.0,0.0,0.01,0.0,1.557809
771,0.5718,0.0,0.07,0.0,0.16280000000000003,0.0,0.0,0.0,0.0,0.106,0.0,0.0,0.0,0.0894,0.0,0.0,0.0,1.6417
772,0.588,0.0,0.41200000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.55917
773,0.611,0.0,0.389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.55391
774,0.66,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.54176
775,0.0,0.0,0.0,0.0,0.0,0.29850000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1493,0.5472,0.0,0.0,1.85295
776,0.5,0.0,0.1,0.11,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.618
777,0.51,0.0,0.11,0.22,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.596
778,0.5,0.0,0.12,0.13,0.05,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.606
779,0.5,0.0,0.12,0.16,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.01,0.01,0.0,0.01,0.0,1.632
780,0.47000000000000003,0.0,0.12,0.18,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.03,1.596
781,0.5711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12140000000000001,0.0,0.0,0.3075,0.0,0.0,0.0,0.0,0.0,1.6774
782,0.5645,0.0,0.0,0.0,0.0,0.0369,0.0,0.0,0.12,0.0,0.0,0.2786,0.0,0.0,0.0,0.0,0.0,1.6772
783,0.499,0.0,0.0,0.0,0.0,0.0782,0.0,0.0,0.1273,0.0,0.0,0.29550000000000004,0.0,0.0,0.0,0.0,0.0,1.6779
784,0.5327000000000001,0.0,0.0,0.0,0.0,0.056900000000000006,0.0,0.0,0.1236,0.0,0.0,0.2868,0.0,0.0,0.0,0.0,0.0,1.6783
785,0.4875,0.0421,0.0,0.0,0.0,0.057300000000000004,0.0,0.0,0.1244,0.0,0.0,0.2887,0.0,0.0,0.0,0.0,0.0,1.6775
786,0.48740000000000006,0.0421,0.0,0.0,0.0,0.056600000000000004,0.0,0.0,0.1244,0.0,0.0,0.2888,0.0,0.0,0.0,0.0,0.0,1.6776
